Time,target_send_rate,increase_size_bytes,total_file_size_bytes,total_dir_size_bytes
6098.0000,55.1200,820552.9938,1821223656.6559,149170135.4916
6099.0000,50.4400,745000.3098,1821968656.9657,149915135.8014
6100.0000,56.9300,849773.1564,1822818430.1221,150764908.9578
6101.0000,51.1800,756946.6746,1823575376.7967,151521855.6324
6102.0000,45.4400,664281.6300,1824239658.4267,152186137.2624
6103.0000,46.1700,676066.5570,1824915724.9837,152862203.8194
6104.0000,48.9400,720784.7058,1825636509.6895,153582988.5252
6105.0000,54.9600,817969.9962,1826454479.6857,154400958.5214
6106.0000,60.3700,905307.6078,1827359787.2935,155306266.1292
6107.0000,44.3200,646200.6456,1828005987.9391,155952466.7748
6108.0000,68.8000,1041399.3024,1829047387.2415,156993866.0772
6109.0000,60.9300,914348.1000,1829961735.3415,157908214.1772
6110.0000,37.4900,535938.9288,1830497674.2703,158444153.1060
6111.0000,41.2500,596639.3760,1831094313.6463,159040792.4820
6112.0000,43.0600,625859.5380,1831720173.1843,159666652.0200
6113.0000,41.1900,595670.7522,1832315843.9365,160262322.7722
6114.0000,59.5800,892554.0564,1833208397.9929,161154876.8286
6115.0000,22.3100,290877.0168,1833499275.0097,161445753.8454
6116.0000,51.1300,756139.4874,1834255414.4971,162201893.3328
6117.0000,34.1800,482503.1628,1834737917.6599,162684396.4956
6118.0000,51.9800,769861.6632,1835507779.3231,163454258.1588
6119.0000,42.8900,623115.1032,1836130894.4263,164077373.2620
6120.0000,49.4700,729340.8858,1836860235.3121,164806714.1478
6121.0000,68.1600,1031067.3114,1837891302.6235,165837781.4592
6122.0000,58.4900,874957.3842,1838766260.0077,166712738.8434
6123.0000,53.0800,787619.7726,1839553879.7803,167500358.6160
6124.0000,34.5100,487830.5958,1840041710.3761,167988189.2118
6125.0000,68.7200,1040107.8036,1841081818.1797,169028297.0154
6126.0000,20.0400,254230.7358,1841336048.9155,169282527.7512
6127.0000,69.1500,1047049.6098,1842383098.5253,170329577.3610
6128.0000,18.4500,228562.1958,1842611660.7211,170558139.5568
6129.0000,28.2300,386447.9340,1842998108.6551,170944587.4908
6130.0000,54.2600,806669.3814,1843804778.0365,171751256.8722
6131.0000,61.2300,919191.2208,1844723969.2573,172670448.0930
6132.0000,41.6700,603419.7450,1845327389.0023,173273867.8380
6133.0000,57.4400,858006.4614,1846185395.4637,174131874.2994
6134.0000,53.0100,786489.7110,1846971885.1747,174918364.0104
6135.0000,80.0000,1222209.1452,1848194094.3199,176140573.1556
6136.0000,67.7000,1023641.1924,1849217735.5123,177164214.3480
6137.0000,41.6900,603742.6200,1849821478.1323,177767956.9680
6138.0000,59.0000,883190.6898,1850704668.8221,178651147.6578
6139.0000,63.7100,959227.6860,1851663896.5081,179610375.3438
6140.0000,48.9300,720623.2686,1852384519.7767,180330998.6124
6141.0000,52.7200,781808.0280,1853166327.8047,181112806.6404
6142.0000,58.3800,873181.5732,1854039509.3779,181985988.2136
6143.0000,66.3200,1001362.8372,1855040872.2151,182987351.0508
6144.0000,46.2300,677035.1814,1855717907.3965,183664386.2322
6145.0000,62.0100,931783.3350,1856649690.7315,184596169.5672
6146.0000,50.6900,749036.2440,1857398726.9755,185345205.8112
6147.0000,54.5800,811835.3766,1858210562.3521,186157041.1878
6148.0000,47.0400,690111.6072,1858900673.9593,186847152.7950
6149.0000,83.7800,1283232.4674,1860183906.4267,188130385.2624
6150.0000,35.8500,509463.2016,1860693369.6283,188639848.4640
6151.0000,60.7600,911603.6652,1861604973.2935,189551452.1292
6152.0000,59.9300,898204.3644,1862503177.6579,190449656.4936
6153.0000,48.8700,719654.6442,1863222832.3021,191169311.1378
6154.0000,74.8400,1138907.4678,1864361739.7699,192308218.6056
6155.0000,38.2500,548208.1680,1864909947.9379,192856426.7736
6156.0000,47.6000,699152.0994,1865609100.0373,193555578.8730
6157.0000,21.8600,283612.3356,1865892712.3729,193839191.2086
6158.0000,87.6500,1345708.7256,1867238421.0985,195184899.9342
6159.0000,57.9500,866239.7670,1868104660.8655,196051139.7012
6160.0000,19.0100,237602.6880,1868342263.5535,196288742.3892
6161.0000,69.4100,1051246.9812,1869393510.5347,197339989.3704
6162.0000,53.9700,801987.6978,1870195498.2325,198141977.0682
6163.0000,77.8700,1187822.9874,1871383321.2199,199329800.0556
6164.0000,24.0300,318644.2428,1871701965.4627,199648444.2984
6165.0000,45.7400,669124.7508,1872371090.2135,200317569.0492
6166.0000,47.9900,705448.1568,1873076538.3703,201023017.2060
6167.0000,33.8900,477821.4792,1873554359.8495,201500838.6852
6168.0000,76.9100,1172325.0012,1874726684.8507,202673163.6864
6169.0000,74.1500,1127768.2896,1875854453.1403,203800931.9760
6170.0000,44.8000,653949.6390,1876508402.7793,204454881.6150
6171.0000,31.8900,445534.0074,1876953936.7867,204900415.6224
6172.0000,38.0100,544333.6716,1877498270.4583,205444749.2940
6173.0000,55.4600,826041.8646,1878324312.3229,206270791.1586
6174.0000,49.9300,736767.0042,1879061079.3271,207007558.1628
6175.0000,42.9300,623760.8526,1879684840.1797,207631319.0154
6176.0000,58.6800,878024.6940,1880562864.8737,208509343.7094
6177.0000,89.2700,1371861.5778,1881934726.4515,209881205.2872
6178.0000,56.8300,848158.7826,1882782885.2341,210729364.0698
6179.0000,59.9300,898204.3644,1883681089.5985,211627568.4342
6180.0000,62.3600,937433.6424,1884618523.2409,212565002.0766
6181.0000,59.0700,884320.7514,1885502843.9923,213449322.8280
6182.0000,49.9100,736444.1298,1886239288.1221,214185766.9578
6183.0000,62.8200,944859.7608,1887184147.8829,215130626.7186
6184.0000,58.4900,874957.3842,1888059105.2671,216005584.1028
6185.0000,64.2400,967783.8660,1889026889.1331,216973367.9688
6186.0000,35.1200,497678.2746,1889524567.4077,217471046.2434
6187.0000,49.3200,726919.3254,1890251486.7331,218197965.5688
6188.0000,56.3000,839602.6026,1891091089.3357,219037568.1714
6189.0000,69.0300,1045112.3616,1892136201.6973,220082680.5330
6190.0000,75.9100,1156181.2650,1893292382.9623,221238861.7980
6191.0000,18.3100,226302.0726,1893518685.0349,221465163.8706
6192.0000,50.5000,745968.9336,1894264653.9685,222211132.8042
6193.0000,49.3400,727242.2004,1894991896.1689,222938375.0046
6194.0000,62.4500,938886.5790,1895930782.7479,223877261.5836
6195.0000,55.8900,832983.6708,1896763766.4187,224710245.2544
6196.0000,71.8900,1091283.4464,1897855049.8651,225801528.7008
6197.0000,54.5600,811512.5022,1898666562.3673,226613041.2030
6198.0000,56.6900,845898.6594,1899512461.0267,227458939.8624
6199.0000,40.7900,589213.2576,1900101674.2843,228048153.1200
6200.0000,24.3100,323164.4886,1900424838.7729,228371317.6086
6201.0000,59.9300,898204.3644,1901323043.1373,229269521.9730
6202.0000,61.2400,919352.6580,1902242395.7953,230188874.6310
6203.0000,36.1500,514306.3224,1902756702.1177,230703180.9534
6204.0000,23.6400,312348.1854,1903069050.3031,231015529.1388
6205.0000,24.8500,331882.1064,1903400932.4095,231347411.2452
6206.0000,29.2600,403075.9818,1903804008.3913,231750487.2270
6207.0000,61.9500,930814.7106,1904734823.1019,232681301.9376
6208.0000,32.9300,462323.4930,1905197146.5949,233143625.4306
6209.0000,33.2600,467650.9254,1905664797.5203,233611276.3560
6210.0000,44.5900,650559.4542,1906315356.9745,234261835.8102
6211.0000,42.9200,623599.4154,1906938956.3899,234885435.2256
6212.0000,36.3100,516889.3206,1907455845.7105,235402324.5462
6213.0000,46.4500,680586.8034,1908136432.5139,236082911.3496
6214.0000,26.1000,352061.7762,1908488494.2901,236434973.1258
6215.0000,58.5800,876410.3208,1909364904.6109,237311383.4466
6216.0000,67.8600,1026224.1906,1910391128.8015,238337607.6372
6217.0000,42.1200,610684.4262,1911001813.2277,238948292.0634
6218.0000,38.0100,544333.6716,1911546146.8993,239492625.7350
6219.0000,35.8500,509463.2016,1912055610.1009,240002088.9366
6220.0000,42.1000,610361.5518,1912665971.6527,240612450.4884
6221.0000,41.1300,594702.1278,1913260673.7805,241207152.6162
6222.0000,54.6200,812481.1260,1914073154.9065,242019633.7422
6223.0000,55.7000,829916.3610,1914903071.2675,242849550.1032
6224.0000,31.7400,443112.4470,1915346183.7145,243292662.5502
6225.0000,37.3600,533840.2434,1915880023.9579,243826502.7936
6226.0000,51.9400,769215.9138,1916649239.8717,244595718.7074
6227.0000,20.2000,256813.7340,1916906053.6057,244852532.4414
6228.0000,32.9900,463292.1168,1917369345.7225,245315824.5582
6229.0000,37.6200,538037.6148,1917907383.3373,245853862.1730
6230.0000,53.8300,799727.5746,1918707110.9119,246653589.7476
6231.0000,59.0900,884643.6258,1919591754.5377,247538233.3734
6232.0000,43.0100,625052.3514,1920216806.8891,248163285.7248
6233.0000,43.2700,629249.7228,1920846056.6119,248792535.4476
6234.0000,49.4400,728856.5736,1921574913.1855,249521392.0212
6235.0000,46.2200,676873.7436,1922251786.9291,250198265.7648
6236.0000,43.6000,634577.1558,1922886364.0849,250832842.9206
6237.0000,46.6400,683654.1132,1923570018.1981,251516497.0338
6238.0000,41.2400,596477.9388,1924166496.1369,252112974.9726
6239.0000,56.2500,838795.4160,1925005291.5529,252951770.3886
6240.0000,39.5700,569517.8994,1925574809.4523,253521288.2880
6241.0000,27.5600,375631.6308,1925950441.0831,253896919.9188
6242.0000,40.0500,577266.8928,1926527707.9759,254474186.8116
6243.0000,35.8800,509947.5138,1927037655.4897,254984134.3254
6244.0000,59.8400,896751.4278,1927934406.9175,255880885.7532
6245.0000,33.8800,477660.0420,1928412066.9595,256358545.7952
6246.0000,20.5400,262302.6042,1928674369.5637,256620848.3994
6247.0000,35.0300,496225.3386,1929170594.9023,257117073.7380
6248.0000,51.9000,768570.1644,1929939165.0667,257885643.9024
6249.0000,43.1100,626666.7252,1930565831.7919,258512310.6276
6250.0000,37.3500,533678.8056,1931099510.5975,259045989.4332
6251.0000,38.9600,559670.2206,1931659180.8181,259605659.6538
6252.0000,44.5500,649913.7048,1932309094.5229,260255573.3586
6253.0000,31.0200,431488.9572,1932740583.4801,260687062.3158
6254.0000,32.3700,453283.0008,1933193866.4809,261140345.3166
6255.0000,54.8300,815871.3108,1934009737.7917,261956216.6274
6256.0000,33.4700,471041.1102,1934480778.9019,262427257.7376
6257.0000,50.8900,752264.9910,1935233043.8929,263179522.7286
6258.0000,57.4200,857683.5870,1936090727.4799,264037206.3156
6259.0000,34.0900,481050.2268,1936571777.7067,264518256.5424
6260.0000,27.1400,368851.2612,1936940628.9678,264887107.8036
6261.0000,53.5100,794561.5794,1937735190.5473,265681669.3830
6262.0000,49.4000,728210.8242,1938463401.3714,266409880.2072
6263.0000,31.5100,439399.3878,1938902800.7592,266849279.5950
6264.0000,40.1100,578235.5172,1939481036.2764,267427515.1122
6265.0000,44.4400,648137.8938,1940129174.1702,268075653.0060
6266.0000,67.7500,1024448.3796,1941153622.5498,269100101.3856
6267.0000,50.2000,741125.8128,1941894748.3626,269841227.1984
6268.0000,41.0200,592926.3168,1942487674.6795,270434153.5152
6269.0000,52.7600,782453.7774,1943270128.4569,271216607.2926
6270.0000,39.5400,569033.5878,1943839162.0447,271785640.8804
6271.0000,73.4200,1115983.3626,1944955145.4073,272901624.2430
6272.0000,61.6400,925810.1526,1945880955.5599,273827434.3956
6273.0000,66.6200,1006205.9580,1946887161.5179,274833640.3536
6274.0000,51.7900,766794.3534,1947653955.8713,275600434.7070
6275.0000,40.4100,583078.6380,1948237034.5093,276183513.3450
6276.0000,51.2500,758076.7356,1948995111.2449,276941590.0806
6277.0000,49.9700,737412.7536,1949732523.9985,277679002.8342
6278.0000,10.0000,92147.6268,1949824671.6253,277771150.4610
6279.0000,48.2700,709968.4026,1950534640.0279,278481118.8636
6280.0000,36.0000,511884.7620,1951046524.7899,278993003.6256
6281.0000,38.5000,552244.1022,1951598768.8921,279545247.7278
6282.0000,65.5000,988124.9736,1952586893.8657,280533372.7014
6283.0000,24.5600,327200.4228,1952914094.2885,280860573.1242
6284.0000,59.4900,891101.1204,1953805195.4089,281751674.2446
6285.0000,44.6900,652173.8280,1954457369.2369,282403848.0726
6286.0000,44.8100,654111.0762,1955111480.3131,283057959.1488
6287.0000,28.4500,389999.5554,1955501479.8685,283447958.7042
6288.0000,49.2300,725466.3894,1956226946.2579,284173425.0936
6289.0000,47.3300,694793.2908,1956921739.5487,284868218.3844
6290.0000,43.9600,640388.9004,1957562128.4491,285508607.2848
6291.0000,56.7800,847351.5960,1958409480.0451,286355958.8808
6292.0000,29.2200,402430.2324,1958811910.2775,286758389.1132
6293.0000,29.9100,413569.4100,1959225479.6875,287171958.5232
6294.0000,38.2600,548369.6058,1959773849.2933,287720328.1290
6295.0000,40.8300,589859.0070,1960363708.3003,288310187.1360
6296.0000,21.8700,283773.7728,1960647482.0731,288593960.9088
6297.0000,32.4600,454735.9368,1961102218.0099,289048696.8456
6298.0000,36.7500,523992.5640,1961626210.5738,289572689.4096
6299.0000,30.3200,420188.3418,1962046398.9156,289992877.7514
6300.0000,49.0200,722076.2046,1962768475.1202,290714953.9560
6301.0000,51.2000,757269.5490,1963525744.6693,291472223.5050
6302.0000,10.0000,92147.6268,1963617892.2961,291564371.1318
6303.0000,50.8400,751457.8044,1964369350.1005,292315828.9362
6304.0000,46.8000,686237.1108,1965055587.2113,293002066.0470
6305.0000,22.9500,301209.0078,1965356796.2191,293303275.0548
6306.0000,25.2500,338339.6004,1965695135.8195,293641614.6552
6307.0000,24.1300,320258.6160,1966015394.4355,293961873.2712
6308.0000,38.5700,553374.1638,1966568768.5993,294515247.4350
6309.0000,10.0000,92147.6268,1966660916.2261,294607395.0618
6310.0000,25.5500,343182.7212,1967004098.9473,294950577.7830
6311.0000,32.0200,447632.6928,1967451731.6401,295398210.4758
6312.0000,58.2000,870275.7006,1968322007.3407,296268486.1764
6313.0000,24.1200,320097.1788,1968642104.5195,296588583.3552
6314.0000,10.0000,92147.6268,1968734252.1463,296680730.9820
6315.0000,43.6800,635868.6546,1969370120.8009,297316599.6366
6316.0000,62.5100,939855.2028,1970309976.0037,298256454.8394
6317.0000,11.8600,122174.9760,1970432150.9797,298378629.8154
6318.0000,53.2500,790364.2080,1971222515.1877,299168994.0234
6319.0000,24.8700,332204.9808,1971554720.1685,299501199.0042
6320.0000,35.6200,505750.1424,1972060470.3109,300006949.1466
6321.0000,44.1100,642810.4608,1972703280.7717,300649759.6074
6322.0000,14.2700,161081.3796,1972864362.1513,300810840.9870
6323.0000,26.2500,354483.3366,1973218845.4879,301165324.3236
6324.0000,21.9900,285711.0210,1973504556.5089,301451035.3446
6325.0000,32.7400,459256.1832,1973963812.6920,301910291.5278
6326.0000,30.2200,418573.9680,1974382386.6600,302328865.4958
6327.0000,41.1000,594217.8156,1974976604.4756,302923083.3114
6328.0000,14.3700,162695.7528,1975139300.2284,303085779.0642
6329.0000,49.0000,721753.3302,1975861053.5586,303807532.3944
6330.0000,47.6900,700605.0360,1976561658.5946,304508137.4304
6331.0000,29.3200,404044.6062,1976965703.2008,304912182.0366
6332.0000,43.9200,639743.1510,1977605446.3518,305551925.1876
6333.0000,33.1900,466520.8644,1978071967.2162,306018446.0520
6334.0000,33.6500,473946.9828,1978545914.1990,306492393.0348
6335.0000,17.4500,212418.4596,1978758332.6586,306704811.4944
6336.0000,43.7200,636514.4040,1979394847.0626,307341325.8984
6337.0000,23.3700,307989.3768,1979702836.4394,307649315.2752
6338.0000,24.2800,322680.1764,1980025516.6158,307971995.4516
6339.0000,45.8000,670093.3746,1980695609.9904,308642088.8262
6340.0000,23.7700,314446.8714,1981010056.8618,308956535.6976
6341.0000,39.0900,561768.9066,1981571825.7684,309518304.6042
6342.0000,42.1100,610522.9890,1982182348.7574,310128827.5932
6343.0000,51.8300,767440.1028,1982949788.8602,310896267.6960
6344.0000,10.0000,92147.6268,1983041936.4870,310988415.3228
6345.0000,27.0000,366591.1386,1983408527.6256,311355006.4614
6346.0000,34.6000,489283.5318,1983897811.1574,311844289.9932
6347.0000,20.4800,261333.9798,1984159145.1372,312105623.9730
6348.0000,25.0400,334949.4162,1984494094.5534,312440573.3892
6349.0000,28.7400,394681.2390,1984888775.7924,312835254.6282
6350.0000,16.0500,189817.2294,1985078593.0218,313025071.8576
6351.0000,10.0000,92147.6268,1985170740.6486,313117219.4844
6352.0000,33.4000,469911.0486,1985640651.6972,313587130.5330
6353.0000,42.1100,610522.9890,1986251174.6862,314197653.5220
6354.0000,30.7500,427130.1486,1986678304.8349,314624783.6706
6355.0000,24.3100,323164.4886,1987001469.3235,314947948.1592
6356.0000,32.7500,459417.6204,1987460886.9439,315407365.7796
6357.0000,12.9800,140255.9598,1987601142.9037,315547621.7394
6358.0000,49.8900,736121.2548,1988337264.1585,316283742.9942
6359.0000,10.0000,92147.6268,1988429411.7853,316375890.6210
6360.0000,26.5800,359810.7696,1988789222.5549,316735701.3906
6361.0000,37.2500,532064.4324,1989321286.9873,317267765.8230
6362.0000,39.5400,569033.5878,1989890320.5751,317836799.4108
6363.0000,28.2200,386286.4962,1990276607.0713,318223085.9070
6364.0000,25.9000,348833.0286,1990625440.0999,318571918.9356
6365.0000,22.3600,291684.2034,1990917124.3033,318863603.1390
6366.0000,16.3600,194821.7874,1991111946.0907,319058424.9264
6367.0000,14.5000,164794.4388,1991276740.5295,319223219.3652
6368.0000,17.1000,206768.1522,1991483508.6817,319429987.5174
6369.0000,68.0900,1029937.2498,1992513445.9315,320459924.7672
6370.0000,33.3800,469588.1742,1992983034.1057,320929512.9414
6371.0000,31.7300,442951.0098,1993425985.1155,321372463.9512
6372.0000,32.9400,462484.9302,1993888470.0457,321834948.8814
6373.0000,33.9000,477982.9164,1994366452.9621,322312931.7978
6374.0000,10.8800,106354.1148,1994472807.0769,322419285.9126
6375.0000,10.0000,92147.6268,1994564954.7037,322511433.5394
6376.0000,19.1400,239701.3734,1994804656.0771,322751134.9128
6377.0000,37.0600,528997.1226,1995333653.1997,323280132.0354
6378.0000,13.8000,153493.8234,1995487147.0231,323433625.8588
6379.0000,43.8700,638935.9644,1996126082.9875,324072561.8232
6380.0000,10.0000,92147.6268,1996218230.6143,324164709.4500
6381.0000,24.6700,328976.2338,1996547206.8481,324493685.6838
6382.0000,14.5600,165763.0632,1996712969.9113,324659448.7470
6383.0000,25.5500,343182.7212,1997056152.6325,325002631.4682
6384.0000,50.7900,750650.6172,1997806803.2497,325753282.0854
6385.0000,10.0000,92147.6268,1997898950.8765,325845429.7122
6386.0000,15.8800,187072.7946,1998086023.6711,326032502.5068
6387.0000,19.9800,253262.1120,1998339285.7831,326285764.6188
6388.0000,12.5600,133475.5908,1998472761.3739,326419240.2096
6389.0000,22.2200,289424.0802,1998762185.4541,326708664.2898
6390.0000,21.7600,281997.9618,1999044183.4159,326990662.2516
6391.0000,25.0800,335595.1656,1999379778.5815,327326257.4172
6392.0000,27.0500,367398.3252,1999747176.9067,327693655.7424
6393.0000,22.0300,286356.7704,2000033533.6771,327980012.5128
6394.0000,15.9300,187879.9812,2000221413.6583,328167892.4940
6395.0000,27.1500,369012.6990,2000590426.3573,328536905.1930
6396.0000,10.0000,92147.6268,2000682573.9841,328629052.8198
6397.0000,30.6900,426161.5242,2001108735.5083,329055214.3440
6398.0000,13.5500,149457.8898,2001258193.3981,329204672.2338
6399.0000,24.3500,323810.2380,2001582003.6361,329528482.4718
6400.0000,17.9900,221136.0774,2001803139.7135,329749618.5492
6401.0000,25.5200,342698.4090,2002145838.1225,330092316.9582
6402.0000,28.8700,396779.9250,2002542618.0475,330489096.8832
6403.0000,30.3500,420672.6540,2002963290.7015,330909769.5372
6404.0000,17.2200,208705.4004,2003171996.1019,331118474.9376
6405.0000,16.1800,191915.9154,2003363912.0173,331310390.8530
6406.0000,23.1700,304760.6298,2003668672.6471,331615151.4828
6407.0000,30.4500,422287.0278,2004090959.6749,332037438.5106
6408.0000,23.9800,317837.0556,2004408796.7305,332355275.5662
6409.0000,33.8200,476691.4176,2004885488.1481,332831966.9838
6410.0000,10.0000,92147.6268,2004977635.7749,332924114.6106
6411.0000,10.0000,92147.6268,2005069783.4017,333016262.2374
6412.0000,10.0000,92147.6268,2005161931.0285,333108409.8642
6413.0000,13.4800,148327.8282,2005310258.8567,333256737.6924
6414.0000,19.6000,247127.4924,2005557386.3491,333503865.1848
6415.0000,10.8200,105385.4904,2005662771.8395,333609250.6752
6416.0000,10.0000,92147.6268,2005754919.4663,333701398.3020
6417.0000,26.3400,355936.2726,2006110855.7389,334057334.5746
6418.0000,33.5400,472171.1718,2006583026.9107,334529505.7464
6419.0000,10.0000,92147.6268,2006675174.5375,334621653.3732
6420.0000,40.9100,591150.5058,2007266325.0433,335212803.8790
6421.0000,32.4000,453767.3130,2007720092.3563,335666571.1920
6422.0000,10.0000,92147.6268,2007812239.9831,335758718.8188
6423.0000,10.0000,92147.6268,2007904387.6099,335850866.4456
6424.0000,16.6600,199664.9082,2008104052.5181,336050531.3538
6425.0000,11.4400,115394.6064,2008219447.1245,336165925.9602
6426.0000,27.9800,382411.9998,2008601859.1243,336548337.9600
6427.0000,12.5900,133959.9030,2008735819.0273,336682297.8630
6428.0000,25.5200,342698.4090,2009078517.4363,337024996.2720
6429.0000,10.0000,92147.6268,2009170665.0631,337117143.8988
6430.0000,35.0900,497193.9624,2009667859.0255,337614337.8612
6431.0000,10.0000,92147.6268,2009760006.6523,337706485.4880
6432.0000,18.3900,227593.5720,2009987600.2243,337934079.0600
6433.0000,13.2100,143969.0196,2010131569.2439,338078048.0796
6434.0000,22.1300,287971.1442,2010419540.3881,338366019.2238
6435.0000,11.2200,111842.9850,2010531383.3731,338477862.2088
6436.0000,25.1700,337048.1016,2010868431.4747,338814910.3104
6437.0000,36.5600,520925.2542,2011389356.7289,339335835.5646
6438.0000,10.0000,92147.6268,2011481504.3557,339427983.1914
6439.0000,20.2200,257136.6084,2011738640.9641,339685119.7998
6440.0000,17.3500,210804.0864,2011949445.0505,339895923.8862
6441.0000,12.8000,137350.0878,2012086795.1383,340033273.9740
6442.0000,10.0000,92147.6268,2012178942.7651,340125421.6008
6443.0000,10.0000,92147.6268,2012271090.3919,340217569.2276
6444.0000,12.8600,138318.7116,2012409409.1035,340355887.9392
6445.0000,10.0000,92147.6268,2012501556.7303,340448035.5660
6446.0000,10.0000,92147.6268,2012593704.3571,340540183.1928
6447.0000,62.3700,937595.0796,2013531299.4367,341477778.2724
6448.0000,20.6600,264239.8524,2013795539.2891,341742018.1248
6449.0000,28.1000,384349.2480,2014179888.5371,342126367.3728
6450.0000,10.0000,92147.6268,2014272036.1639,342218514.9996
6451.0000,13.0100,140740.2720,2014412776.4359,342359255.2716
6452.0000,10.0000,92147.6268,2014504924.0627,342451402.8984
6453.0000,10.0000,92147.6268,2014597071.6895,342543550.5252
6454.0000,10.0000,92147.6268,2014689219.3163,342635698.1520
6455.0000,10.0000,92147.6268,2014781366.9431,342727845.7788
6456.0000,10.0000,92147.6268,2014873514.5699,342819993.4056
6457.0000,13.0200,140901.7098,2015014416.2797,342960895.1154
6458.0000,12.3200,129601.0944,2015144017.3741,343090496.2098
6459.0000,10.0000,92147.6268,2015236165.0009,343182643.8366
6460.0000,20.1000,255199.3602,2015491364.3611,343437843.1968
6461.0000,12.9900,140417.3976,2015631781.7587,343578260.5944
6462.0000,10.0000,92147.6268,2015723929.3855,343670408.2212
6463.0000,10.0000,92147.6268,2015816077.0123,343762555.8480
6464.0000,10.0000,92147.6268,2015908224.6391,343854703.4748
6465.0000,10.0000,92147.6268,2016000372.2659,343946851.1016
6466.0000,10.0000,92147.6268,2016092519.8927,344038998.7284
6467.0000,25.5600,343344.1584,2016435864.0511,344382342.8868
6468.0000,10.0000,92147.6268,2016528011.6779,344474490.5136
6469.0000,10.0000,92147.6268,2016620159.3047,344566638.1404
6470.0000,41.8000,605518.4310,2017225677.7357,345172156.5714
6471.0000,10.0000,92147.6268,2017317825.3625,345264304.1982
6472.0000,10.0000,92147.6268,2017409972.9893,345356451.8250
6473.0000,10.0000,92147.6268,2017502120.6161,345448599.4518
6474.0000,29.0400,399524.3598,2017901644.9759,345848123.8116
6475.0000,10.0000,92147.6268,2017993792.6027,345940271.4384
6476.0000,10.0000,92147.6268,2018085940.2295,346032419.0652
6477.0000,18.9400,236472.6264,2018322412.8559,346268891.6916
6478.0000,20.9400,268760.0982,2018591172.9541,346537651.7898
6479.0000,10.0000,92147.6268,2018683320.5809,346629799.4166
6480.0000,10.0000,92147.6268,2018775468.2077,346721947.0434
6481.0000,18.9100,235988.3142,2019011456.5219,346957935.3576
6482.0000,27.1500,369012.6990,2019380469.2209,347326948.0566
6483.0000,10.0000,92147.6268,2019472616.8477,347419095.6834
6484.0000,10.0000,92147.6268,2019564764.4745,347511243.3102
6485.0000,10.0000,92147.6268,2019656912.1013,347603390.9370
6486.0000,11.3200,113457.3582,2019770369.4595,347716848.2952
6487.0000,10.0000,92147.6268,2019862517.0863,347808995.9220
6488.0000,10.0000,92147.6268,2019954664.7131,347901143.5488
6489.0000,10.0000,92147.6268,2020046812.3399,347993291.1756
6490.0000,10.0000,92147.6268,2020138959.9667,348085438.8024
6491.0000,16.0100,189171.4800,2020328131.4467,348274610.2824
6492.0000,10.0000,92147.6268,2020420279.0735,348366757.9092
6493.0000,12.1000,126049.4724,2020546328.5459,348492807.3816
6494.0000,14.1300,158821.2564,2020705149.8023,348651628.6380
6495.0000,10.0000,92147.6268,2020797297.4291,348743776.2648
6496.0000,10.0000,92147.6268,2020889445.0559,348835923.8916
6497.0000,10.0000,92147.6268,2020981592.6827,348928071.5184
6498.0000,10.0000,92147.6268,2021073740.3095,349020219.1452
6499.0000,10.0000,92147.6268,2021165887.9363,349112366.7720
6500.0000,10.0000,92147.6268,2021258035.5631,349204514.3988
6501.0000,10.0000,92147.6268,2021350183.1899,349296662.0256
6502.0000,10.0000,92147.6268,2021442330.8167,349388809.6524
6503.0000,10.0000,92147.6268,2021534478.4435,349480957.2792
6504.0000,26.7800,363039.5166,2021897517.9601,349843996.7958
6505.0000,10.0000,92147.6268,2021989665.5869,349936144.4226
6506.0000,10.0000,92147.6268,2022081813.2137,350028292.0494
6507.0000,10.0000,92147.6268,2022173960.8405,350120439.6762
6508.0000,10.0000,92147.6268,2022266108.4673,350212587.3030
6509.0000,10.0000,92147.6268,2022358256.0941,350304734.9298
6510.0000,10.0000,92147.6268,2022450403.7209,350396882.5566
6511.0000,10.0000,92147.6268,2022542551.3477,350489030.1834
6512.0000,10.0000,92147.6268,2022634698.9745,350581177.8102
6513.0000,10.0000,92147.6268,2022726846.6013,350673325.4370
6514.0000,10.0000,92147.6268,2022818994.2281,350765473.0638
6515.0000,10.0000,92147.6268,2022911141.8549,350857620.6906
6516.0000,10.0000,92147.6268,2023003289.4817,350949768.3174
6517.0000,10.0000,92147.6268,2023095437.1085,351041915.9442
6518.0000,10.0000,92147.6268,2023187584.7353,351134063.5710
6519.0000,10.0000,92147.6268,2023279732.3621,351226211.1978
6520.0000,10.0000,92147.6268,2023371879.9889,351318358.8246
6521.0000,10.0000,92147.6268,2023464027.6157,351410506.4514
6522.0000,10.0000,92147.6268,2023556175.2425,351502654.0782
6523.0000,10.0000,92147.6268,2023648322.8693,351594801.7050
6524.0000,10.0000,92147.6268,2023740470.4961,351686949.3318
6525.0000,10.0000,92147.6268,2023832618.1229,351779096.9586
6526.0000,10.0000,92147.6268,2023924765.7497,351871244.5854
6527.0000,10.0000,92147.6268,2024016913.3765,351963392.2122
6528.0000,10.0000,92147.6268,2024109061.0033,352055539.8390
6529.0000,12.4400,131538.3426,2024240599.3459,352187078.1816
6530.0000,10.0000,92147.6268,2024332746.9727,352279225.8084
6531.0000,10.0000,92147.6268,2024424894.5995,352371373.4352
6532.0000,10.0000,92147.6268,2024517042.2263,352463521.0620
