Time,target_send_rate
7673.0,10.0
7674.0,10.0
7675.0,10.0
7676.0,11.698687197034703
7677.0,12.309474126190379
7678.0,46.57174295206825
7679.0,33.3548223647209
7680.0,26.61322572904443
7681.0,23.048947594625115
7682.0,10.0
7683.0,10.0
7684.0,10.0
7685.0,10.0
7686.0,10.0
7687.0,10.0
7688.0,10.0
7689.0,20.85125233454643
7690.0,12.479434474994871
7691.0,23.257162947267766
7692.0,52.92105450475545
7693.0,31.336429258806135
7694.0,10.0
7695.0,10.0
7696.0,10.0
7697.0,10.0
7698.0,26.58562154865237
7699.0,10.0
7700.0,16.698875192914922
7701.0,29.85773935481125
7702.0,23.498683207159928
7703.0,10.419085244224632
7704.0,10.0
7705.0,51.29589112120991
7706.0,10.0
7707.0,16.098173126758894
7708.0,36.88087843500307
7709.0,35.759311077271164
7710.0,14.16177040985385
7711.0,41.93831299811261
7712.0,22.990210715687788
7713.0,12.762710850653246
7714.0,10.0
7715.0,14.011533358551837
7716.0,38.326995840139425
7717.0,28.626134623058963
7718.0,10.0
7719.0,10.0
7720.0,10.0
7721.0,32.53235687658861
7722.0,28.692325023717395
7723.0,10.0
7724.0,20.008670967311726
7725.0,10.0
7726.0,10.0
7727.0,10.0
7728.0,28.126280318125282
7729.0,10.0
7730.0,10.0
7731.0,39.43488724575663
7732.0,10.0
7733.0,10.0
7734.0,59.822299585153445
7735.0,28.78983484314991
7736.0,10.0
7737.0,56.16250521708911
7738.0,21.840830374911594
7739.0,62.19498167822988
7740.0,29.879352035432746
7741.0,10.0
7742.0,41.101609777759904
7743.0,14.537763635903783
7744.0,10.0
7745.0,21.356856679816225
7746.0,10.0
7747.0,10.0
7748.0,10.0
7749.0,14.59802025090196
7750.0,10.0
7751.0,77.9271648283791
7752.0,10.0
7753.0,10.0
7754.0,10.0
7755.0,17.5524509119762
7756.0,55.24261747646281
7757.0,28.682391541254983
7758.0,10.0
7759.0,31.99641812254081
7760.0,10.0
7761.0,10.0
7762.0,10.0
7763.0,10.0
7764.0,10.0
7765.0,10.0
7766.0,18.66484150583698
7767.0,19.82459712945932
7768.0,48.66300106494068
7769.0,49.60511779029511
7770.0,36.18391894981618
7771.0,39.32183185559515
7772.0,10.0
7773.0,10.0
7774.0,10.0
7775.0,13.277053729613538
7776.0,42.77330109506014
7777.0,10.0
7778.0,40.069804700892035
7779.0,10.0
7780.0,16.540850007616523
7781.0,10.0
7782.0,46.818635775764655
7783.0,25.843368070762526
7784.0,11.280755558819967
7785.0,10.0
7786.0,10.0
7787.0,11.386686256082413
7788.0,77.21826460580228
7789.0,10.0
7790.0,10.0
7791.0,17.798732558527973
7792.0,58.63951682968714
7793.0,10.0
7794.0,62.92822193366851
7795.0,10.0
7796.0,31.981750681043135
7797.0,10.0
7798.0,10.0
7799.0,10.0
7800.0,10.0
7801.0,10.0
7802.0,10.0
7803.0,10.0
7804.0,69.76383983210798
7805.0,24.438554193384988
7806.0,30.005222308059004
7807.0,10.0
7808.0,10.0
7809.0,10.0
7810.0,10.0
7811.0,10.0
7812.0,19.801814272380515
7813.0,10.0
7814.0,38.61903478916564
7815.0,10.0
7816.0,10.0
7817.0,10.0
7818.0,10.0
7819.0,10.0
7820.0,10.0
7821.0,10.0
7822.0,20.728979939157316
7823.0,10.0
7824.0,10.0
7825.0,25.45060339074813
7826.0,25.851039747711727
7827.0,60.074580867202286
7828.0,10.0
7829.0,20.432921870633315
7830.0,42.09033233429311
7831.0,10.0
7832.0,10.0
7833.0,10.0
7834.0,36.56546516456592
7835.0,10.0
7836.0,41.34872287763672
7837.0,10.0
7838.0,10.0
7839.0,29.78328601587412
7840.0,10.0
7841.0,10.0
7842.0,10.0
7843.0,70.47679814945553
7844.0,35.467008250655354
7845.0,10.0
7846.0,10.0
7847.0,11.046175091377759
7848.0,10.0
7849.0,10.0
7850.0,10.0
7851.0,10.0
7852.0,10.0
7853.0,19.01502030236047
7854.0,10.0
7855.0,10.0
7856.0,10.0
7857.0,10.0
7858.0,10.0
7859.0,15.981672395105221
7860.0,18.706768581969886
7861.0,10.0
7862.0,50.57930874824319
7863.0,10.0
7864.0,10.0
7865.0,10.0
7866.0,10.0
7867.0,10.0
7868.0,10.0
7869.0,66.58760887033873
7870.0,33.38616637231706
7871.0,30.959544400178928
7872.0,10.0
7873.0,10.792988771463238
7874.0,39.55799349752947
7875.0,36.23851621344501
7876.0,10.815206494871234
7877.0,10.0
7878.0,15.215228277970242
7879.0,10.0
7880.0,41.00410204190393
7881.0,16.29552589874558
7882.0,36.29493595824149
7883.0,10.0
7884.0,10.0
7885.0,10.0
7886.0,10.0
7887.0,55.32099406460384
7888.0,10.0
7889.0,10.0
7890.0,19.703189831514184
7891.0,32.075312515491234
7892.0,16.35668490061862
7893.0,10.0
7894.0,10.0
7895.0,10.0
7896.0,10.0
7897.0,10.0
7898.0,10.856831790543211
7899.0,10.0
7900.0,40.698054645311586
7901.0,10.287834481809998
7902.0,10.0
7903.0,10.0
7904.0,24.443114604088823
7905.0,21.148591928334298
7906.0,10.0
7907.0,10.0
7908.0,18.916595779381108
7909.0,10.0
7910.0,10.0
7911.0,12.50933351487683
7912.0,10.0
7913.0,10.0
7914.0,10.0
7915.0,23.50349396407163
7916.0,29.528545275796624
7917.0,33.487461529773306
7918.0,10.0
7919.0,10.0
7920.0,10.0
7921.0,50.99654902957102
7922.0,10.0
7923.0,14.237758871295544
7924.0,10.0
7925.0,10.0
7926.0,15.598357997743763
7927.0,10.0
7928.0,10.0
7929.0,10.0
7930.0,35.1388186593245
7931.0,10.0
7932.0,10.0
7933.0,10.0
7934.0,41.13889339936316
7935.0,10.0
7936.0,21.764967918152557
7937.0,10.0
7938.0,21.097065393656024
7939.0,10.0
7940.0,10.0
7941.0,29.669958287704166
7942.0,10.0
7943.0,10.0
7944.0,25.87221988860933
7945.0,10.0
7946.0,23.559954923498964
7947.0,10.0
7948.0,10.0
7949.0,28.625525373775695
7950.0,10.0
7951.0,10.0
7952.0,17.618918910534198
7953.0,10.0
7954.0,10.0
7955.0,17.112197315835466
7956.0,16.869656374057072
7957.0,10.0
7958.0,10.0
7959.0,10.0
7960.0,10.0
7961.0,17.68346980686166
7962.0,38.9610711878607
7963.0,23.75617932827063
7964.0,10.0
7965.0,10.0
7966.0,10.0
7967.0,10.0
7968.0,10.0
7969.0,10.0
7970.0,15.616070221021612
7971.0,10.0
7972.0,32.526691645988144
7973.0,10.0
7974.0,10.0
7975.0,29.282591578546146
7976.0,10.0
7977.0,10.0
7978.0,11.42785582592623
7979.0,10.0
7980.0,10.0
7981.0,10.480737831807508
7982.0,10.0
7983.0,10.0
7984.0,51.074320447955344
7985.0,34.13011085708059
7986.0,10.0
7987.0,10.0
7988.0,10.0
7989.0,10.0
7990.0,10.0
7991.0,48.576890058826145
7992.0,10.0
7993.0,37.22912337054453
7994.0,10.0
7995.0,18.596397402919276
7996.0,17.28732966478264
7997.0,10.0
7998.0,31.25175427894217
7999.0,10.0
8000.0,28.92090828686573
8001.0,16.55971991241684
8002.0,60.22563744942101
8003.0,32.584517889357436
8004.0,10.0
8005.0,10.0
8006.0,10.0
8007.0,10.0
8008.0,10.0
8009.0,10.0
8010.0,27.562392886423407
8011.0,32.586258804798995
8012.0,10.0
8013.0,25.38604969861329
8014.0,10.0
8015.0,10.0
8016.0,16.697868266939214
8017.0,10.0
8018.0,42.37471435033037
8019.0,49.35847445924157
8020.0,10.0
8021.0,10.0
8022.0,29.68716008603813
8023.0,24.685018967504604
8024.0,37.443640797800626
8025.0,45.361840407104026
8026.0,22.259805518181796
8027.0,10.0
8028.0,10.0
8029.0,10.0
8030.0,10.0
8031.0,34.955333421240475
8032.0,41.23760272892669
8033.0,10.0
8034.0,10.0
8035.0,10.0
8036.0,10.0
8037.0,16.49521750071338
8038.0,10.0
8039.0,10.0
8040.0,31.88625602182607
8041.0,12.47438957405324
8042.0,10.0
8043.0,10.0
8044.0,31.641945378927616
8045.0,10.0
8046.0,10.0
8047.0,33.33248313128263
8048.0,10.0
8049.0,16.553738715117166
8050.0,10.0
8051.0,32.631000965415964
8052.0,10.0
8053.0,17.620107703149287
8054.0,10.0
8055.0,10.0
8056.0,10.0
8057.0,10.0
8058.0,10.0
8059.0,39.47052491927005
8060.0,10.0
8061.0,19.118988413504766
8062.0,10.0
8063.0,10.0
8064.0,51.55519539578785
8065.0,10.0
8066.0,19.032376333064448
8067.0,10.0
8068.0,10.0
8069.0,10.0
8070.0,10.0
8071.0,10.0
8072.0,24.35343180008677
8073.0,10.0
8074.0,10.0
8075.0,18.046836339677366
8076.0,10.0
8077.0,10.0
8078.0,10.0
8079.0,23.87099794554452
8080.0,10.0
8081.0,10.0
8082.0,33.856867169854915
8083.0,10.0
8084.0,17.313948991375465
8085.0,10.0
8086.0,10.0
8087.0,10.0
8088.0,10.0
8089.0,10.0
8090.0,10.0
8091.0,10.0
8092.0,10.0
8093.0,10.0
8094.0,10.0
8095.0,10.0
8096.0,10.0
8097.0,10.0
8098.0,10.0
8099.0,39.15549613280882
8100.0,62.22780820186344
8101.0,10.0
8102.0,17.431739235839142
8103.0,10.0
8104.0,11.457708608831602
8105.0,10.0
8106.0,25.25658686163482
8107.0,10.0
8108.0,10.0
8109.0,10.0
8110.0,37.20941027983787
8111.0,10.0
8112.0,10.0
8113.0,12.926121651486092
8114.0,10.0
8115.0,10.0
8116.0,10.0
8117.0,10.0
8118.0,23.813554908142756
8119.0,10.0
8120.0,10.0
8121.0,39.71010021514231
8122.0,10.0
8123.0,53.6756264366376
8124.0,10.0
8125.0,17.64074886323335
8126.0,27.394972836544206
8127.0,10.0
8128.0,10.0
8129.0,10.0
8130.0,10.0
8131.0,10.0
8132.0,10.0
8133.0,10.0
8134.0,10.0
8135.0,10.0
8136.0,10.0
8137.0,17.103704914369928
8138.0,10.0
8139.0,10.0
8140.0,10.0
8141.0,10.0
8142.0,10.0
8143.0,20.404136335075762
8144.0,10.0
8145.0,10.0
8146.0,10.0
8147.0,38.75019258105573
8148.0,10.0
8149.0,10.0
8150.0,10.0
8151.0,10.0
8152.0,18.176881449154287
8153.0,10.0
8154.0,10.0
8155.0,10.0
8156.0,10.0
8157.0,10.0
8158.0,10.0
8159.0,32.23563700547312
8160.0,10.0
8161.0,47.33053227547599
8162.0,41.79485624404783
8163.0,10.0
8164.0,29.389469522727786
8165.0,18.445502821324013
8166.0,10.0
8167.0,10.0
8168.0,10.0
8169.0,10.0
8170.0,10.0
8171.0,10.0
8172.0,10.0
8173.0,10.0
8174.0,10.0
8175.0,32.357793096030164
8176.0,10.0
8177.0,10.0
8178.0,10.0
8179.0,26.56295446777056
8180.0,10.0
8181.0,10.0
8182.0,10.0
8183.0,10.0
8184.0,10.0
8185.0,10.0
8186.0,10.0
8187.0,10.0
8188.0,58.49301197653184
8189.0,10.0
8190.0,10.0
8191.0,10.0
8192.0,36.518807063478945
8193.0,10.0
8194.0,10.0
8195.0,10.0
8196.0,19.268843916444737
8197.0,10.0
8198.0,12.43787436634511
8199.0,10.0
8200.0,10.0
8201.0,10.0
8202.0,10.0
8203.0,10.0
8204.0,10.0
8205.0,33.10679206629629
8206.0,10.0
8207.0,10.0
8208.0,23.89739669094559
8209.0,10.0
8210.0,10.0
8211.0,10.0
8212.0,23.464281002894225
8213.0,10.0
8214.0,10.0
8215.0,10.0
8216.0,23.792224525166375
8217.0,10.0
8218.0,45.826106737509896
8219.0,10.0
8220.0,10.0
8221.0,10.0
8222.0,10.0
8223.0,16.8103278157164
8224.0,10.0
8225.0,10.0
8226.0,10.0
8227.0,10.0
8228.0,18.40398283951327
8229.0,10.0
8230.0,10.0
8231.0,10.0
8232.0,10.0
8233.0,10.0
8234.0,10.0
8235.0,10.0
8236.0,10.0
8237.0,10.0
8238.0,10.0
8239.0,61.14719207533319
8240.0,23.606265706719697
8241.0,10.0
8242.0,10.0
8243.0,10.0
8244.0,10.0
8245.0,10.0
8246.0,10.0
8247.0,10.0
8248.0,10.0
8249.0,10.0
8250.0,10.0
8251.0,10.0
8252.0,10.0
8253.0,22.53914306541753
8254.0,10.0
8255.0,10.0
8256.0,10.0
8257.0,10.0
8258.0,10.0
8259.0,33.58445267657731
8260.0,18.149681091863336
8261.0,10.0
8262.0,10.0
8263.0,10.0
8264.0,10.0
8265.0,16.482042058399013
8266.0,10.0
8267.0,10.0
8268.0,10.0
8269.0,10.0
8270.0,10.0
8271.0,10.0
8272.0,10.0
8273.0,46.488755123431275
8274.0,10.0
8275.0,10.0
8276.0,10.0
8277.0,10.0
8278.0,54.35205776235971
8279.0,10.0
8280.0,54.148495567578806
8281.0,10.0
8282.0,22.78016572938008
8283.0,63.633911319877356
8284.0,10.0
8285.0,10.0
8286.0,10.0
8287.0,42.40460904733591
8288.0,13.651659767650582
8289.0,25.62100594692445
8290.0,10.0
8291.0,10.0
8292.0,10.0
8293.0,10.0
8294.0,25.561766825165435
8295.0,10.0
8296.0,10.0
8297.0,10.0
8298.0,10.0
8299.0,10.0
8300.0,40.74845353899239
8301.0,10.0
8302.0,10.0
8303.0,10.0
8304.0,10.0
8305.0,18.550955268616185
8306.0,10.0
8307.0,10.0
8308.0,10.0
8309.0,10.0
8310.0,10.0
8311.0,10.0
8312.0,10.0
8313.0,10.0
8314.0,10.0
8315.0,10.0
8316.0,10.0
8317.0,10.0
8318.0,53.82325472052978
8319.0,22.432886785092776
8320.0,10.0
8321.0,10.0
8322.0,52.09504311622081
8323.0,10.0
8324.0,10.0
8325.0,10.0
8326.0,16.09190787930132
8327.0,10.0
8328.0,10.0
8329.0,10.0
8330.0,10.0
8331.0,10.0
8332.0,10.366839635688741
8333.0,28.60725357235765
8334.0,10.492463014592515
8335.0,10.0
8336.0,10.0
8337.0,10.0
8338.0,10.0
8339.0,10.0
8340.0,10.0
8341.0,10.0
8342.0,10.0
8343.0,35.17442693959344
8344.0,20.682166923612947
8345.0,10.0
8346.0,10.0
8347.0,38.613730296704304
8348.0,10.0
8349.0,10.0
8350.0,10.0
8351.0,10.0
8352.0,10.0
8353.0,10.0
8354.0,22.580473756533976
8355.0,10.0
8356.0,17.293753019947715
8357.0,10.0
8358.0,10.0
8359.0,10.0
8360.0,10.0
8361.0,10.0
8362.0,10.0
8363.0,10.0
8364.0,10.0
8365.0,10.0
8366.0,10.0
8367.0,10.0
8368.0,10.0
8369.0,10.0
8370.0,10.0
8371.0,10.0
8372.0,10.0
8373.0,10.0
8374.0,10.0
8375.0,10.0
8376.0,10.0
8377.0,10.0
8378.0,10.0
8379.0,10.0
8380.0,10.0
8381.0,10.0
8382.0,39.723211806688866
8383.0,31.819846294161103
8384.0,16.56685095204513
8385.0,10.0
8386.0,10.0
8387.0,36.667559943435286
8388.0,10.0
8389.0,10.0
8390.0,10.0
8391.0,14.751762046552283
8392.0,25.78640112496392
8393.0,23.852531185094904
8394.0,15.118586956446036
8395.0,10.0
8396.0,10.0
8397.0,10.0
8398.0,10.0
8399.0,10.0
8400.0,10.0
8401.0,10.0
8402.0,12.182352561551998
8403.0,10.0
8404.0,48.93291595343244
8405.0,10.0
8406.0,19.982383403338808
8407.0,10.0
8408.0,10.0
8409.0,10.0
8410.0,10.0
8411.0,12.457212462764927
8412.0,10.0
8413.0,10.0
8414.0,10.0
8415.0,12.629063496038858
8416.0,10.0
8417.0,10.0
8418.0,10.0
8419.0,10.0
8420.0,66.34129721160025
8421.0,22.916731667679827
8422.0,10.0
8423.0,10.0
8424.0,10.0
8425.0,33.261163591037224
8426.0,10.0
8427.0,10.0
8428.0,10.0
8429.0,10.0
8430.0,32.506836015547236
8431.0,15.732159929805363
8432.0,10.0
8433.0,10.0
8434.0,57.253290106995244
8435.0,34.90998061173707
8436.0,10.0
8437.0,10.0
8438.0,10.0
8439.0,10.0
8440.0,10.0
8441.0,22.613212835128188
8442.0,10.0
8443.0,16.53489289719736
8444.0,49.77655227595341
8445.0,10.0
8446.0,10.0
8447.0,10.0
8448.0,10.0
8449.0,10.0
8450.0,10.0
8451.0,10.0
8452.0,10.0
8453.0,16.117455904956117
8454.0,10.0
8455.0,10.0
8456.0,10.0
8457.0,39.97626860174964
8458.0,10.0
8459.0,22.510305393930164
8460.0,13.614334281368956
8461.0,10.0
8462.0,10.0
8463.0,10.0
8464.0,10.0
8465.0,10.0
8466.0,10.0
8467.0,10.0
8468.0,10.0
8469.0,10.0
8470.0,10.0
8471.0,42.130787212519465
8472.0,25.389587529343572
8473.0,20.713283616997433
8474.0,10.0
8475.0,36.478661823037484
8476.0,20.671473294586647
8477.0,10.0
8478.0,10.0
8479.0,10.278330466696952
8480.0,10.0
8481.0,10.0
8482.0,10.0
8483.0,10.0
8484.0,10.0
8485.0,10.0
8486.0,10.0
8487.0,10.0
8488.0,10.0
8489.0,10.0
8490.0,13.584117950121275
8491.0,10.0
8492.0,10.0
8493.0,22.54075228406912
8494.0,10.0
8495.0,10.0
8496.0,49.114746332733944
8497.0,10.0
8498.0,10.0
8499.0,10.0
8500.0,10.0
8501.0,10.0
8502.0,10.0
8503.0,10.0
8504.0,14.745993977135068
8505.0,10.0
8506.0,10.0
8507.0,15.021016693764986
8508.0,27.75839161908016
8509.0,10.0
8510.0,10.0
8511.0,10.0
8512.0,10.0
8513.0,34.6091591426356
8514.0,10.0
8515.0,10.0
8516.0,54.64985657198882
8517.0,21.602851630010193
8518.0,10.0
8519.0,10.0
8520.0,10.0
8521.0,10.0
8522.0,10.0
8523.0,10.0
8524.0,10.0
8525.0,10.0
8526.0,10.0
8527.0,31.803907809547262
8528.0,10.0
8529.0,10.0
8530.0,10.0
8531.0,59.09817111677277
8532.0,17.163475632957272
8533.0,10.0
8534.0,10.0
8535.0,10.0
8536.0,10.0
8537.0,10.0
8538.0,10.0
8539.0,10.0
8540.0,10.0
8541.0,10.0
8542.0,10.0
8543.0,10.0
8544.0,21.05818458684037
8545.0,10.0
8546.0,27.21939050135731
8547.0,10.0
8548.0,10.0
8549.0,10.0
8550.0,10.0
8551.0,10.0
8552.0,10.0
8553.0,11.574848280135456
8554.0,10.0
8555.0,27.922990912088945
8556.0,10.0
8557.0,10.0
8558.0,29.276036701617198
8559.0,10.0
8560.0,32.85356309874354
8561.0,14.674122358790356
8562.0,15.328539483665509
8563.0,27.08965273265982
8564.0,10.0
8565.0,10.0
8566.0,35.016846386916725
8567.0,10.0
8568.0,10.0
8569.0,10.0
8570.0,38.64967959508856
8571.0,10.0
8572.0,69.31989934450135
8573.0,10.0
8574.0,10.0
8575.0,10.0
8576.0,10.0
8577.0,10.0
8578.0,10.0
8579.0,10.616657069743628
8580.0,10.0
8581.0,10.0
8582.0,10.0
8583.0,35.471657684034525
8584.0,30.103706054067896
8585.0,10.0
8586.0,10.0
8587.0,10.0
8588.0,10.0
8589.0,10.0
8590.0,10.0
8591.0,10.0
8592.0,16.305816298845688
8593.0,10.0
8594.0,10.0
8595.0,10.0
8596.0,10.0
8597.0,10.0
8598.0,12.355351727167509
8599.0,44.306100917655854
8600.0,10.0
8601.0,17.050132996652252
8602.0,10.0
8603.0,38.599993119156
8604.0,32.81903642812418
8605.0,10.0
8606.0,32.49617540882181
8607.0,10.0
8608.0,10.0
8609.0,10.0
8610.0,11.005305589850744
8611.0,10.0
8612.0,14.863272497870117
8613.0,10.0
8614.0,10.0
8615.0,16.846903160480043
8616.0,10.0
8617.0,10.0
8618.0,14.219248555642071
8619.0,10.0
8620.0,10.0
8621.0,10.0
8622.0,38.74555810738985
8623.0,10.0
8624.0,12.26483306095654
8625.0,41.258151767040715
8626.0,10.0
8627.0,10.0
8628.0,10.0
8629.0,10.0
8630.0,35.63087229504305
8631.0,42.890393075993465
8632.0,10.0
8633.0,31.861940753030176
8634.0,10.0
8635.0,10.0
8636.0,10.0
8637.0,36.3730708170389
8638.0,10.244260287884348
8639.0,10.0
8640.0,10.0
8641.0,10.0
8642.0,10.0
8643.0,14.09892922738433
8644.0,10.0
8645.0,10.0
8646.0,23.94202116524267
8647.0,10.0
8648.0,10.0
8649.0,15.116031858401099
8650.0,12.745757122250117
8651.0,10.0
8652.0,11.260710472766508
8653.0,10.287040576178152
8654.0,10.0
8655.0,10.0
8656.0,10.0
8657.0,11.23552575050794
8658.0,18.421439843994968
8659.0,29.78324929390546
8660.0,10.0
8661.0,10.0
8662.0,10.0
8663.0,29.19140034583895
8664.0,26.469435405327634
8665.0,10.0
8666.0,10.0
8667.0,10.0
8668.0,10.0
8669.0,10.0
8670.0,10.0
8671.0,10.0
8672.0,27.330556362226197
8673.0,44.485890956813364
8674.0,10.0
8675.0,10.0
8676.0,10.0
8677.0,29.932476606218202
8678.0,10.0
8679.0,32.557827007539935
8680.0,10.0
8681.0,10.0
8682.0,10.0
8683.0,10.0
8684.0,29.590483518933073
8685.0,10.0
8686.0,14.040866325296925
8687.0,10.0
8688.0,10.0
8689.0,10.84958301654765
8690.0,10.0
8691.0,10.0
8692.0,10.0
8693.0,10.0
8694.0,16.784520612288343
8695.0,22.800140892901563
8696.0,39.639525771279835
8697.0,10.0
8698.0,14.634133002876673
8699.0,10.0
8700.0,10.0
8701.0,10.0
8702.0,10.0
8703.0,10.0
8704.0,10.0
8705.0,48.55819445867231
8706.0,49.669046483804344
8707.0,10.0
8708.0,10.0
8709.0,10.0
8710.0,10.0
8711.0,10.0
8712.0,10.0
8713.0,10.0
8714.0,10.537691305391952
8715.0,10.0
8716.0,38.98081264060503
8717.0,10.0
8718.0,10.0
8719.0,12.50798300132053
8720.0,10.0
8721.0,56.68613246859162
8722.0,24.769220140710086
8723.0,10.0
8724.0,42.704620833781114
8725.0,10.0
8726.0,10.0
8727.0,10.0
8728.0,29.15742160216765
8729.0,18.691115340347086
8730.0,10.0
8731.0,10.0
8732.0,10.0
8733.0,10.0
8734.0,25.34940270351241
8735.0,10.0
8736.0,24.759804206758137
8737.0,62.30233079868892
8738.0,10.0
8739.0,10.0
8740.0,10.0
8741.0,33.82236085336745
8742.0,21.471576062094826
8743.0,33.22298633929224
8744.0,12.661611731805976
8745.0,41.79857407225154
8746.0,10.0
8747.0,12.838971648340348
8748.0,10.0
8749.0,10.0
8750.0,15.926146798698284
8751.0,16.791019366433524
8752.0,10.0
8753.0,10.0
8754.0,10.0
8755.0,10.0
8756.0,13.260227380251074
8757.0,10.0
8758.0,10.0
8759.0,10.0
8760.0,10.0
8761.0,10.0
8762.0,45.766091614301814
8763.0,10.0
8764.0,10.0
8765.0,63.460592632794615
8766.0,10.0
8767.0,10.06632463509057
8768.0,10.0
8769.0,60.93161901877856
8770.0,10.0
8771.0,10.0
8772.0,10.0
8773.0,10.0
8774.0,12.415571551470466
8775.0,38.051081498250554
8776.0,10.0
8777.0,35.112512548216955
8778.0,10.426616319436473
8779.0,10.0
8780.0,10.0
8781.0,10.0
8782.0,10.0
8783.0,25.263778961502176
8784.0,10.0
8785.0,10.0
8786.0,10.0
8787.0,10.0
8788.0,39.31074358382875
8789.0,18.71058834462425
8790.0,10.0
8791.0,10.0
8792.0,10.0
8793.0,10.0
8794.0,22.587021260353826
8795.0,10.0
8796.0,10.538391423021013
8797.0,30.574067501446905
8798.0,10.0
8799.0,10.0
8800.0,10.0
8801.0,10.0
8802.0,49.824669126281975
8803.0,10.0
8804.0,10.0
8805.0,28.818882260134416
8806.0,47.68949527841552
8807.0,10.0
8808.0,10.0
8809.0,10.0
8810.0,10.0
8811.0,25.645133981995446
8812.0,27.554988689110445
8813.0,22.166190183640573
8814.0,10.0
8815.0,10.0
8816.0,10.0
8817.0,10.0
8818.0,14.59521792401167
8819.0,17.682971056833846
8820.0,10.0
8821.0,47.26807327350148
8822.0,50.806686497104344
8823.0,18.320805897820147
8824.0,28.271587326089467
8825.0,23.485276161498504
8826.0,10.0
8827.0,10.0
8828.0,13.509783758723927
8829.0,10.0
8830.0,10.0
8831.0,13.237522141409876
8832.0,28.881733526952907
8833.0,10.0
8834.0,32.197924446459474
8835.0,10.0
8836.0,33.158839107024534
8837.0,21.182020294316978
8838.0,44.17839355519932
8839.0,10.0
8840.0,10.0
8841.0,10.0
8842.0,10.0
8843.0,34.203611911105206
8844.0,10.0
8845.0,38.863939848883135
8846.0,10.0
8847.0,37.00127458010615
8848.0,29.864015283136027
8849.0,10.0
8850.0,18.216157834872543
8851.0,28.579373465846352
8852.0,10.0
8853.0,38.99195059172441
8854.0,10.0
8855.0,10.0
8856.0,34.383561953561625
8857.0,55.658626144992404
8858.0,24.430033929169024
8859.0,73.55626946995274
8860.0,31.48923204978672
8861.0,53.21929306595314
8862.0,10.0
8863.0,35.2388985245504
8864.0,21.965369954069544
8865.0,31.606794146170227
8866.0,10.0
8867.0,33.085758570266094
8868.0,10.0
8869.0,27.992157328909638
8870.0,24.72835372093839
8871.0,15.824871554572512
8872.0,78.70090856008453
8873.0,10.0
8874.0,73.56632384983925
8875.0,51.44571169472515
8876.0,10.0
8877.0,10.0
8878.0,10.0
8879.0,10.0
8880.0,10.0
8881.0,12.869219749021678
8882.0,14.660951196094938
8883.0,10.0
8884.0,10.0
8885.0,10.0
8886.0,10.0
8887.0,10.0
8888.0,10.0
8889.0,61.35938611404305
8890.0,10.0
8891.0,10.0
8892.0,29.21239252361569
8893.0,34.3961822623334
8894.0,36.76295239238497
8895.0,10.0
8896.0,10.0
8897.0,17.32602084462286
8898.0,10.0
8899.0,27.270257092342124
8900.0,10.0
8901.0,52.57721613499951
8902.0,10.0
8903.0,22.10911172157851
8904.0,46.15726728850007
8905.0,33.773677567383785
8906.0,10.0
8907.0,10.0
8908.0,10.0
8909.0,10.0
8910.0,47.51984992898768
8911.0,45.2318365853353
8912.0,10.0
8913.0,12.030604173716586
8914.0,10.0
8915.0,10.0
8916.0,34.85680144886091
8917.0,10.0
8918.0,14.59339971366445
8919.0,10.0
8920.0,66.80996676842662
8921.0,32.56285488121481
8922.0,46.43344098323714
8923.0,10.0
8924.0,10.0
8925.0,28.596659123756275
8926.0,10.0
8927.0,21.162097264760064
8928.0,38.21321300442266
8929.0,14.645224726499597
8930.0,24.30728199563828
8931.0,10.0
8932.0,16.051916234107583
8933.0,24.075436479287134
8934.0,19.568737149034526
8935.0,16.11842047823853
8936.0,10.0
8937.0,10.0
8938.0,56.22909391540186
8939.0,10.0
8940.0,26.954868587068773
8941.0,10.0
8942.0,25.65412190510177
8943.0,31.5601736994239
8944.0,28.694717675732868
8945.0,10.0
8946.0,25.31777064923175
8947.0,39.65427851456332
8948.0,10.0
8949.0,49.571752280980164
8950.0,10.0
8951.0,10.0
8952.0,17.728409465812547
8953.0,10.0
8954.0,10.0
8955.0,10.0
8956.0,48.55473677832555
8957.0,10.0
8958.0,10.0
8959.0,76.3608339285413
8960.0,10.0
8961.0,10.601677081438112
8962.0,10.0
8963.0,10.0
8964.0,10.0
8965.0,24.433048399219366
8966.0,10.0
8967.0,34.103641392354874
8968.0,10.0
8969.0,10.0
8970.0,10.0
8971.0,48.467198317781005
8972.0,15.144549398910101
8973.0,10.0
8974.0,40.808243223556325
8975.0,39.26280442745672
8976.0,43.965968281322894
8977.0,38.14830172472287
8978.0,10.0
8979.0,57.61643902486315
8980.0,45.92870042320746
8981.0,16.19292089284646
8982.0,10.0
8983.0,10.0
8984.0,16.415232930737094
8985.0,17.14087696411617
8986.0,43.496616436659956
8987.0,22.312981882419876
8988.0,10.0
8989.0,10.0
8990.0,10.0
8991.0,10.0
8992.0,26.739192802048933
8993.0,10.0
8994.0,10.0
8995.0,46.02135373427171
8996.0,25.078253641603002
8997.0,21.21799547225703
8998.0,10.0
8999.0,47.521160730183375
9000.0,10.0
9001.0,10.0
9002.0,18.08127082979226
9003.0,18.865448670760927
9004.0,10.0
9005.0,51.84307753614355
9006.0,10.0
9007.0,30.251505023737913
9008.0,25.131324574953602
9009.0,15.71467955251288
9010.0,61.28527058611261
