Time,target_send_rate,total_size_bytes
7739.0000,52.7500,3606420498.6973
7740.0000,51.9200,3607189391.7361
7741.0000,61.4100,3608111488.8295
7742.0000,64.1000,3609077012.5729
7743.0000,65.2000,3610060294.4257
7744.0000,49.8600,3610795931.3683
7745.0000,44.8700,3611451011.0689
7746.0000,54.6700,3612264299.3815
7747.0000,53.2800,3613055147.9011
7748.0000,59.9500,3613953675.1399
7749.0000,60.8800,3614867216.0533
7750.0000,54.2900,3615674369.7463
7751.0000,55.6900,3616504124.6701
7752.0000,51.0100,3617258326.9093
7753.0000,61.3900,3618180101.1277
7754.0000,49.4600,3618909280.5763
7755.0000,44.9100,3619565006.0263
7756.0000,49.3400,3620292248.2267
7757.0000,47.0000,3620981714.0845
7758.0000,47.3400,3621676668.8125
7759.0000,49.5000,3622406494.0105
7760.0000,56.0700,3623242383.5539
7761.0000,56.7700,3624089573.7121
7762.0000,56.1200,3624926270.4421
7763.0000,48.8000,3625644795.0247
7764.0000,51.9200,3626413688.0635
7765.0000,46.3500,3627092660.4931
7766.0000,46.5900,3627775507.4191
7767.0000,47.4100,3628471592.2087
7768.0000,57.1800,3629325401.2987
7769.0000,56.9900,3630176143.0789
7770.0000,45.3000,3630838164.5857
7771.0000,56.3500,3631678574.3749
7772.0000,53.0000,3632464902.6487
7773.0000,55.0900,3633284971.3309
7774.0000,41.9200,3633892427.0101
7775.0000,60.3100,3634796765.9941
7776.0000,40.9800,3635389046.5615
7777.0000,46.4900,3636070279.1143
7778.0000,44.2700,3636715672.5733
7779.0000,51.8400,3637483274.1133
7780.0000,36.3900,3638001454.9327
7781.0000,53.6800,3638798760.9469
7782.0000,48.0900,3639505823.4769
7783.0000,36.8600,3640031591.8519
7784.0000,53.9700,3640833579.5497
7785.0000,48.5800,3641548552.5103
7786.0000,32.0800,3641997153.8275
7787.0000,47.4800,3642694368.6787
7788.0000,43.9600,3643334757.5791
7789.0000,48.8100,3644053443.5989
7790.0000,38.8100,3644610692.2591
7791.0000,36.5100,3645130810.3267
7792.0000,50.4000,3645875164.8871
7793.0000,45.8000,3646545258.2617
7794.0000,46.0700,3647219710.4455
7795.0000,44.4700,3647868332.6515
7796.0000,41.7100,3648472398.1459
7797.0000,35.0300,3648968623.4845
7798.0000,49.2300,3649694089.8739
7799.0000,39.0800,3650255697.3427
7800.0000,39.0700,3650817143.3743
7801.0000,35.1300,3651314983.0861
7802.0000,36.5800,3651836231.2153
7803.0000,37.7800,3652376851.8277
7804.0000,44.7000,3653029187.0929
7805.0000,37.3900,3653563511.6479
7806.0000,40.6100,3654149819.0329
7807.0000,45.2200,3654810549.0409
7808.0000,43.1600,3655438022.9527
7809.0000,33.3600,3655907288.2519
7810.0000,35.4600,3656410455.3967
7811.0000,37.2500,3656942519.8291
7812.0000,27.5400,3657317828.5849
7813.0000,38.6500,3657872494.2475
7814.0000,37.4800,3658408271.7391
7815.0000,31.6600,3658850092.6873
7816.0000,31.3800,3659287393.3891
7817.0000,32.9000,3659749232.5699
7818.0000,39.9600,3660325046.5267
7819.0000,38.8700,3660883263.8113
7820.0000,31.8300,3661327829.1943
7821.0000,31.7900,3661771748.8279
7822.0000,44.9200,3662427635.7151
7823.0000,29.2500,3662830550.2597
7824.0000,41.4700,3663430741.2577
7825.0000,36.2400,3663946500.5167
7826.0000,28.2800,3664333755.6373
7827.0000,30.6300,3664758948.5371
7828.0000,26.1500,3665111817.4999
7829.0000,31.7700,3665555414.2591
7830.0000,33.2900,3666023549.4967
7831.0000,24.1700,3666344453.8621
7832.0000,21.6800,3666625160.3251
7833.0000,31.0900,3667057779.3439
7834.0000,30.9700,3667488461.1139
7835.0000,33.8900,3667966282.5931
7836.0000,28.9100,3668363708.2675
7837.0000,33.9600,3668842659.8083
7838.0000,32.8300,3669303368.9275
7839.0000,32.5200,3669759073.4887
7840.0000,17.9800,3669980048.1289
7841.0000,26.4400,3670337598.7753
7842.0000,22.0200,3670623794.1085
7843.0000,21.5900,3670903047.6355
7844.0000,33.6200,3671376510.3061
7845.0000,23.7900,3671691280.0519
7846.0000,17.5600,3671905474.3225
7847.0000,19.8100,3672155991.9991
7848.0000,15.8900,3672343226.2309
7849.0000,20.0900,3672598264.1539
7850.0000,25.1100,3672934343.6311
7851.0000,22.1700,3673222960.5247
7852.0000,10.7500,3673327215.9535
7853.0000,29.1000,3673727708.9377
7854.0000,24.6100,3674055716.5471
7855.0000,28.4600,3674445877.5403
7856.0000,22.1900,3674734817.3089
7857.0000,27.4700,3675108996.0031
7858.0000,23.0000,3675411012.1975
7859.0000,16.7300,3675611807.1673
7860.0000,20.1300,3675867490.8397
7861.0000,20.4700,3676128663.3823
7862.0000,21.4500,3676405656.7861
7863.0000,22.7200,3676703152.7347
7864.0000,17.1000,3676909920.8869
7865.0000,28.3500,3677298306.0691
7866.0000,16.7800,3677499908.2261
7867.0000,26.2000,3677853584.3755
7868.0000,25.8200,3678201125.9053
7869.0000,34.6400,3678691055.1865
7870.0000,10.4400,3678790306.0573
7871.0000,23.1600,3679094905.2499
7872.0000,13.8700,3679249529.1349
7873.0000,14.5100,3679414485.0109
7874.0000,24.0600,3679733613.5653
7875.0000,10.0000,3679825761.1921
7876.0000,15.3100,3680003632.0573
7877.0000,14.4300,3680167296.4345
7878.0000,10.0000,3680259444.0613
7879.0000,10.0000,3680351591.6881
7880.0000,10.0000,3680443739.3149
7881.0000,10.0000,3680535886.9417
7882.0000,14.8300,3680706008.8135
7883.0000,16.4300,3680901960.6625
7884.0000,23.3300,3681209304.2899
7885.0000,12.5800,3681343102.7557
7886.0000,10.0000,3681435250.3825
7887.0000,13.3800,3681581963.8369
7888.0000,13.9000,3681737072.0341
7889.0000,12.6900,3681872646.3109
7890.0000,13.5700,3682022427.0751
7891.0000,10.0000,3682114574.7019
7892.0000,10.0000,3682206722.3287
7893.0000,10.0000,3682298869.9555
7894.0000,10.0000,3682391017.5823
7895.0000,10.0000,3682483165.2091
7896.0000,10.0000,3682575312.8359
7897.0000,10.0000,3682667460.4627
7898.0000,15.5800,3682849690.1365
7899.0000,10.0000,3682941837.7633
7900.0000,10.0000,3683033985.3901
7901.0000,10.0000,3683126133.0169
7902.0000,10.0000,3683218280.6437
7903.0000,10.0000,3683310428.2705
7904.0000,10.0000,3683402575.8973
7905.0000,10.0000,3683494723.5241
7906.0000,10.0000,3683586871.1509
7907.0000,10.0000,3683679018.7777
7908.0000,10.0000,3683771166.4045
7909.0000,10.0000,3683863314.0313
7910.0000,10.0000,3683955461.6581
7911.0000,10.0000,3684047609.2849
7912.0000,10.0000,3684139756.9117
7913.0000,10.0000,3684231904.5385
7914.0000,10.0000,3684324052.1653
7915.0000,11.5700,3684441545.4577
7916.0000,10.0000,3684533693.0845
7917.0000,10.0000,3684625840.7113
7918.0000,10.0000,3684717988.3381
7919.0000,10.0700,3684811266.0265
7920.0000,10.0000,3684903413.6533
7921.0000,10.0000,3684995561.2801
7922.0000,10.0000,3685087708.9069
7923.0000,10.0000,3685179856.5337
7924.0000,10.0000,3685272004.1605
7925.0000,13.9400,3685427758.1071
7926.0000,10.0000,3685519905.7339
7927.0000,10.0000,3685612053.3607
7928.0000,10.0000,3685704200.9875
7929.0000,10.0000,3685796348.6143
7930.0000,10.0000,3685888496.2411
7931.0000,10.0000,3685980643.8679
7932.0000,10.0000,3686072791.4947
7933.0000,10.0000,3686164939.1215
7934.0000,10.0000,3686257086.7483
7935.0000,10.0000,3686349234.3751
7936.0000,10.0000,3686441382.0019
7937.0000,10.0000,3686533529.6287
7938.0000,10.0000,3686625677.2555
7939.0000,10.0000,3686717824.8823
7940.0000,10.0000,3686809972.5091
7941.0000,10.0000,3686902120.1359
7942.0000,10.0000,3686994267.7627
7943.0000,10.0000,3687086415.3895
7944.0000,10.0000,3687178563.0163
7945.0000,10.0000,3687270710.6431
7946.0000,10.0000,3687362858.2699
7947.0000,10.0000,3687455005.8967
7948.0000,10.0000,3687547153.5235
7949.0000,10.0000,3687639301.1503
7950.0000,10.0000,3687731448.7771
7951.0000,10.0000,3687823596.4039
7952.0000,10.0000,3687915744.0307
7953.0000,10.0000,3688007891.6575
7954.0000,10.0000,3688100039.2843
7955.0000,10.0000,3688192186.9111
7956.0000,10.0000,3688284334.5379
7957.0000,10.0000,3688376482.1647
7958.0000,10.0000,3688468629.7915
7959.0000,10.0000,3688560777.4183
7960.0000,10.0000,3688652925.0451
7961.0000,10.0000,3688745072.6719
7962.0000,10.0000,3688837220.2987
7963.0000,10.0000,3688929367.9255
7964.0000,10.0000,3689021515.5523
7965.0000,10.0000,3689113663.1791
7966.0000,10.0000,3689205810.8059
7967.0000,10.0000,3689297958.4327
7968.0000,10.0000,3689390106.0595
7969.0000,10.0000,3689482253.6863
7970.0000,10.0000,3689574401.3131
7971.0000,10.0000,3689666548.9399
7972.0000,10.0000,3689758696.5667
7973.0000,10.0000,3689850844.1935
7974.0000,10.0000,3689942991.8203
7975.0000,10.0000,3690035139.4471
7976.0000,10.0000,3690127287.0739
7977.0000,10.0000,3690219434.7007
7978.0000,10.0000,3690311582.3275
7979.0000,10.0000,3690403729.9543
7980.0000,10.0000,3690495877.5811
7981.0000,10.0000,3690588025.2079
7982.0000,10.0000,3690680172.8347
7983.0000,10.0000,3690772320.4615
7984.0000,10.0000,3690864468.0883
7985.0000,10.0000,3690956615.7151
7986.0000,10.0000,3691048763.3419
7987.0000,10.0000,3691140910.9687
7988.0000,10.0000,3691233058.5955
7989.0000,10.0000,3691325206.2223
7990.0000,10.0000,3691417353.8491
7991.0000,10.0000,3691509501.4759
7992.0000,10.0000,3691601649.1027
7993.0000,10.0000,3691693796.7295
7994.0000,10.0000,3691785944.3563
7995.0000,10.0000,3691878091.9831
7996.0000,10.0000,3691970239.6099
7997.0000,10.0000,3692062387.2367
7998.0000,10.0000,3692154534.8635
7999.0000,10.0000,3692246682.4903
8000.0000,10.0000,3692338830.1171
8001.0000,10.0000,3692430977.7439
8002.0000,10.0000,3692523125.3707
8003.0000,10.0000,3692615272.9975
8004.0000,10.0000,3692707420.6243
8005.0000,10.0000,3692799568.2511
8006.0000,10.0000,3692891715.8779
8007.0000,10.0000,3692983863.5047
8008.0000,10.0000,3693076011.1315
8009.0000,10.0000,3693168158.7583
8010.0000,10.0000,3693260306.3851
8011.0000,10.0000,3693352454.0119
8012.0000,10.0000,3693444601.6387
8013.0000,10.0000,3693536749.2655
8014.0000,10.0000,3693628896.8923
8015.0000,10.0000,3693721044.5191
8016.0000,10.0000,3693813192.1459
8017.0000,10.0000,3693905339.7727
8018.0000,10.0000,3693997487.3995
8019.0000,10.0000,3694089635.0263
8020.0000,10.0000,3694181782.6531
8021.0000,10.0000,3694273930.2799
8022.0000,10.0000,3694366077.9067
8023.0000,10.0000,3694458225.5335
8024.0000,10.0000,3694550373.1603
8025.0000,10.0000,3694642520.7871
8026.0000,10.0000,3694734668.4139
8027.0000,10.0000,3694826816.0407
8028.0000,10.0000,3694918963.6675
8029.0000,10.0000,3695011111.2943
8030.0000,10.0000,3695103258.9211
8031.0000,10.0000,3695195406.5479
8032.0000,10.0000,3695287554.1747
8033.0000,10.0000,3695379701.8015
8034.0000,10.0000,3695471849.4283
8035.0000,10.0000,3695563997.0551
8036.0000,10.0000,3695656144.6819
8037.0000,10.0000,3695748292.3087
8038.0000,10.0000,3695840439.9355
8039.0000,10.0000,3695932587.5623
8040.0000,10.0000,3696024735.1891
8041.0000,10.0000,3696116882.8159
8042.0000,10.0000,3696209030.4427
8043.0000,10.0000,3696301178.0695
8044.0000,10.0000,3696393325.6963
8045.0000,10.0000,3696485473.3231
8046.0000,10.0000,3696577620.9499
8047.0000,10.0000,3696669768.5767
8048.0000,10.0000,3696761916.2035
8049.0000,10.0000,3696854063.8303
8050.0000,10.0000,3696946211.4571
8051.0000,10.0000,3697038359.0839
8052.0000,10.0000,3697130506.7107
8053.0000,10.0000,3697222654.3375
8054.0000,10.0000,3697314801.9643
8055.0000,10.0000,3697406949.5911
8056.0000,10.0000,3697499097.2179
8057.0000,10.0000,3697591244.8447
8058.0000,10.0000,3697683392.4715
8059.0000,10.0000,3697775540.0983
8060.0000,10.0000,3697867687.7251
8061.0000,10.0000,3697959835.3519
8062.0000,10.0000,3698051982.9787
8063.0000,10.0000,3698144130.6055
8064.0000,10.0000,3698236278.2323
8065.0000,10.0000,3698328425.8591
8066.0000,10.0000,3698420573.4859
8067.0000,10.0000,3698512721.1127
8068.0000,10.0000,3698604868.7395
8069.0000,10.0000,3698697016.3663
8070.0000,10.0000,3698789163.9931
8071.0000,10.0000,3698881311.6199
8072.0000,10.0000,3698973459.2467
8073.0000,10.0000,3699065606.8735
8074.0000,10.0000,3699157754.5003
8075.0000,10.0000,3699249902.1271
8076.0000,10.0000,3699342049.7539
8077.0000,10.0000,3699434197.3807
8078.0000,10.0000,3699526345.0075
8079.0000,10.0000,3699618492.6343
8080.0000,10.0000,3699710640.2611
8081.0000,10.0000,3699802787.8879
8082.0000,10.0000,3699894935.5147
8083.0000,10.0000,3699987083.1415
8084.0000,10.0000,3700079230.7683
8085.0000,10.0000,3700171378.3951
8086.0000,10.0000,3700263526.0219
8087.0000,10.0000,3700355673.6487
8088.0000,10.0000,3700447821.2755
8089.0000,10.0000,3700539968.9023
8090.0000,10.0000,3700632116.5291
8091.0000,10.0000,3700724264.1559
8092.0000,10.0000,3700816411.7827
8093.0000,10.0000,3700908559.4095
8094.0000,10.0000,3701000707.0363
8095.0000,10.0000,3701092854.6631
8096.0000,10.0000,3701185002.2899
8097.0000,10.0000,3701277149.9167
8098.0000,10.0000,3701369297.5435
8099.0000,10.0000,3701461445.1703
8100.0000,10.0000,3701553592.7971
8101.0000,10.0000,3701645740.4239
8102.0000,10.0000,3701737888.0507
8103.0000,10.0000,3701830035.6775
8104.0000,10.0000,3701922183.3043
8105.0000,10.0000,3702014330.9311
8106.0000,10.0000,3702106478.5579
8107.0000,10.0000,3702198626.1847
8108.0000,10.0000,3702290773.8115
8109.0000,10.0000,3702382921.4383
8110.0000,10.0000,3702475069.0651
8111.0000,10.0000,3702567216.6919
8112.0000,10.0000,3702659364.3187
8113.0000,10.0000,3702751511.9455
8114.0000,10.0000,3702843659.5723
8115.0000,10.0000,3702935807.1991
8116.0000,10.0000,3703027954.8259
8117.0000,10.0000,3703120102.4527
8118.0000,10.0000,3703212250.0795
8119.0000,10.0000,3703304397.7063
8120.0000,10.0000,3703396545.3331
8121.0000,10.0000,3703488692.9599
8122.0000,10.0000,3703580840.5867
8123.0000,10.0000,3703672988.2135
8124.0000,10.0000,3703765135.8403
8125.0000,10.0000,3703857283.4671
8126.0000,10.0000,3703949431.0939
8127.0000,10.0000,3704041578.7207
8128.0000,10.0000,3704133726.3475
8129.0000,10.0000,3704225873.9743
8130.0000,10.0000,3704318021.6011
8131.0000,10.0000,3704410169.2279
8132.0000,10.0000,3704502316.8547
8133.0000,10.0000,3704594464.4815
8134.0000,10.0000,3704686612.1083
8135.0000,10.0000,3704778759.7351
8136.0000,10.0000,3704870907.3619
8137.0000,10.0000,3704963054.9887
8138.0000,10.0000,3705055202.6156
8139.0000,10.0000,3705147350.2424
8140.0000,10.0000,3705239497.8692
8141.0000,10.0000,3705331645.4960
8142.0000,10.0000,3705423793.1228
8143.0000,10.0000,3705515940.7496
8144.0000,10.0000,3705608088.3764
8145.0000,10.0000,3705700236.0032
8146.0000,10.0000,3705792383.6300
8147.0000,10.0000,3705884531.2568
8148.0000,10.0000,3705976678.8836
8149.0000,10.0000,3706068826.5104
8150.0000,10.0000,3706160974.1372
8151.0000,10.0000,3706253121.7640
8152.0000,10.0000,3706345269.3908
8153.0000,10.0000,3706437417.0176
8154.0000,10.0000,3706529564.6444
8155.0000,10.0000,3706621712.2712
8156.0000,10.0000,3706713859.8980
8157.0000,10.0000,3706806007.5248
8158.0000,10.0000,3706898155.1516
8159.0000,10.0000,3706990302.7784
8160.0000,10.0000,3707082450.4052
8161.0000,10.0000,3707174598.0320
8162.0000,10.0000,3707266745.6588
8163.0000,10.0000,3707358893.2856
8164.0000,10.0000,3707451040.9124
8165.0000,10.0000,3707543188.5392
8166.0000,10.0000,3707635336.1660
8167.0000,10.0000,3707727483.7928
8168.0000,10.0000,3707819631.4196
8169.0000,10.0000,3707911779.0464
8170.0000,10.0000,3708003926.6732
8171.0000,10.0000,3708096074.3000
8172.0000,10.0000,3708188221.9268
8173.0000,10.0000,3708280369.5536
8174.0000,10.0000,3708372517.1804
8175.0000,10.0000,3708464664.8072
8176.0000,10.0000,3708556812.4340
8177.0000,10.0000,3708648960.0608
8178.0000,10.0000,3708741107.6876
8179.0000,10.0000,3708833255.3144
8180.0000,10.0000,3708925402.9412
8181.0000,10.0000,3709017550.5680
8182.0000,10.0000,3709109698.1948
8183.0000,10.0000,3709201845.8216
8184.0000,10.0000,3709293993.4484
8185.0000,10.0000,3709386141.0752
8186.0000,10.0000,3709478288.7020
8187.0000,10.0000,3709570436.3288
8188.0000,10.0000,3709662583.9556
8189.0000,10.0000,3709754731.5824
8190.0000,10.0000,3709846879.2092
8191.0000,10.0000,3709939026.8360
8192.0000,10.0000,3710031174.4628
8193.0000,10.0000,3710123322.0896
8194.0000,10.0000,3710215469.7164
8195.0000,10.0000,3710307617.3432
8196.0000,10.0000,3710399764.9700
8197.0000,10.0000,3710491912.5968
8198.0000,10.0000,3710584060.2236
8199.0000,10.0000,3710676207.8504
8200.0000,10.0000,3710768355.4772
8201.0000,10.0000,3710860503.1040
8202.0000,10.0000,3710952650.7308
8203.0000,10.0000,3711044798.3576
8204.0000,10.0000,3711136945.9844
8205.0000,10.0000,3711229093.6112
8206.0000,10.0000,3711321241.2380
8207.0000,10.0000,3711413388.8648
8208.0000,10.0000,3711505536.4916
8209.0000,10.0000,3711597684.1184
8210.0000,10.0000,3711689831.7452
8211.0000,10.0000,3711781979.3720
8212.0000,10.0000,3711874126.9988
8213.0000,10.0000,3711966274.6256
8214.0000,10.0000,3712058422.2524
8215.0000,10.0000,3712150569.8792
8216.0000,10.0000,3712242717.5060
8217.0000,10.0000,3712334865.1328
8218.0000,10.0000,3712427012.7596
8219.0000,10.0000,3712519160.3864
8220.0000,10.0000,3712611308.0132
8221.0000,10.0000,3712703455.6400
8222.0000,10.0000,3712795603.2668
8223.0000,10.0000,3712887750.8936
8224.0000,10.0000,3712979898.5204
8225.0000,10.0000,3713072046.1472
8226.0000,10.0000,3713164193.7740
8227.0000,10.0000,3713256341.4008
8228.0000,10.0000,3713348489.0276
8229.0000,10.0000,3713440636.6544
8230.0000,10.0000,3713532784.2812
8231.0000,10.0000,3713624931.9080
8232.0000,10.0000,3713717079.5348
8233.0000,10.0000,3713809227.1616
8234.0000,10.0000,3713901374.7884
8235.0000,10.0000,3713993522.4152
8236.0000,10.0000,3714085670.0420
8237.0000,10.0000,3714177817.6688
8238.0000,10.0000,3714269965.2956
8239.0000,10.0000,3714362112.9224
8240.0000,10.0000,3714454260.5492
8241.0000,10.0000,3714546408.1760
8242.0000,10.0000,3714638555.8028
8243.0000,10.0000,3714730703.4296
8244.0000,10.0000,3714822851.0564
8245.0000,10.0000,3714914998.6832
8246.0000,10.0000,3715007146.3100
8247.0000,10.0000,3715099293.9368
8248.0000,10.0000,3715191441.5636
8249.0000,10.0000,3715283589.1904
8250.0000,10.0000,3715375736.8172
8251.0000,10.0000,3715467884.4440
8252.0000,10.0000,3715560032.0708
8253.0000,10.0000,3715652179.6976
8254.0000,10.0000,3715744327.3244
8255.0000,10.0000,3715836474.9512
8256.0000,10.0000,3715928622.5780
8257.0000,10.0000,3716020770.2048
8258.0000,10.0000,3716112917.8316
8259.0000,10.0000,3716205065.4584
8260.0000,10.0000,3716297213.0852
8261.0000,10.0000,3716389360.7120
8262.0000,10.0000,3716481508.3388
8263.0000,10.0000,3716573655.9656
8264.0000,10.0000,3716665803.5924
8265.0000,10.0000,3716757951.2192
8266.0000,10.0000,3716850098.8460
8267.0000,10.0000,3716942246.4728
8268.0000,10.0000,3717034394.0996
8269.0000,10.0000,3717126541.7264
8270.0000,10.0000,3717218689.3532
8271.0000,10.0000,3717310836.9800
8272.0000,10.0000,3717402984.6068
8273.0000,10.0000,3717495132.2336
8274.0000,10.0000,3717587279.8604
8275.0000,10.0000,3717679427.4872
8276.0000,10.0000,3717771575.1140
8277.0000,10.0000,3717863722.7408
8278.0000,10.0000,3717955870.3676
8279.0000,10.0000,3718048017.9944
8280.0000,10.0000,3718140165.6212
8281.0000,10.0000,3718232313.2480
8282.0000,10.0000,3718324460.8748
8283.0000,10.0000,3718416608.5016
8284.0000,10.0000,3718508756.1284
8285.0000,10.0000,3718600903.7552
8286.0000,10.0000,3718693051.3820
8287.0000,10.0000,3718785199.0088
8288.0000,10.0000,3718877346.6356
8289.0000,10.0000,3718969494.2624
8290.0000,10.0000,3719061641.8892
8291.0000,10.0000,3719153789.5160
8292.0000,10.0000,3719245937.1428
8293.0000,10.0000,3719338084.7696
8294.0000,10.0000,3719430232.3964
8295.0000,10.0000,3719522380.0232
8296.0000,10.0000,3719614527.6500
8297.0000,10.0000,3719706675.2768
8298.0000,10.0000,3719798822.9036
8299.0000,10.0000,3719890970.5304
8300.0000,10.0000,3719983118.1572
8301.0000,10.0000,3720075265.7840
8302.0000,10.0000,3720167413.4108
8303.0000,10.0000,3720259561.0376
8304.0000,10.0000,3720351708.6644
8305.0000,10.0000,3720443856.2912
8306.0000,10.0000,3720536003.9180
8307.0000,10.0000,3720628151.5448
8308.0000,10.0000,3720720299.1716
8309.0000,10.0000,3720812446.7984
8310.0000,10.0000,3720904594.4252
8311.0000,10.0000,3720996742.0520
8312.0000,10.0000,3721088889.6788
8313.0000,10.0000,3721181037.3056
8314.0000,10.0000,3721273184.9324
8315.0000,10.0000,3721365332.5592
8316.0000,10.0000,3721457480.1860
8317.0000,10.0000,3721549627.8128
8318.0000,10.0000,3721641775.4396
8319.0000,10.0000,3721733923.0664
8320.0000,10.0000,3721826070.6932
8321.0000,10.0000,3721918218.3200
8322.0000,10.0000,3722010365.9468
8323.0000,10.0000,3722102513.5736
8324.0000,10.0000,3722194661.2004
8325.0000,10.0000,3722286808.8272
8326.0000,10.0000,3722378956.4540
8327.0000,10.0000,3722471104.0808
8328.0000,10.0000,3722563251.7076
8329.0000,10.0000,3722655399.3344
8330.0000,10.0000,3722747546.9612
8331.0000,10.0000,3722839694.5880
8332.0000,10.0000,3722931842.2148
8333.0000,10.0000,3723023989.8416
8334.0000,10.0000,3723116137.4684
8335.0000,10.0000,3723208285.0952
8336.0000,10.0000,3723300432.7220
8337.0000,10.0000,3723392580.3488
8338.0000,10.0000,3723484727.9756
8339.0000,10.0000,3723576875.6024
8340.0000,10.0000,3723669023.2292
8341.0000,10.0000,3723761170.8560
8342.0000,10.0000,3723853318.4828
8343.0000,10.0000,3723945466.1096
8344.0000,10.0000,3724037613.7364
8345.0000,10.0000,3724129761.3632
8346.0000,10.0000,3724221908.9900
8347.0000,10.0000,3724314056.6168
8348.0000,10.0000,3724406204.2436
8349.0000,10.0000,3724498351.8704
8350.0000,10.0000,3724590499.4972
8351.0000,10.0000,3724682647.1240
8352.0000,10.0000,3724774794.7508
8353.0000,10.0000,3724866942.3776
8354.0000,10.0000,3724959090.0044
8355.0000,10.0000,3725051237.6312
8356.0000,10.0000,3725143385.2580
8357.0000,10.0000,3725235532.8848
8358.0000,10.0000,3725327680.5116
8359.0000,10.0000,3725419828.1384
8360.0000,10.0000,3725511975.7652
8361.0000,10.0000,3725604123.3920
8362.0000,10.0000,3725696271.0188
8363.0000,10.0000,3725788418.6456
8364.0000,10.0000,3725880566.2724
8365.0000,10.0000,3725972713.8992
8366.0000,10.0000,3726064861.5260
8367.0000,10.0000,3726157009.1528
8368.0000,10.0000,3726249156.7796
8369.0000,10.0000,3726341304.4064
8370.0000,10.0000,3726433452.0332
8371.0000,10.0000,3726525599.6600
8372.0000,10.0000,3726617747.2868
8373.0000,10.0000,3726709894.9136
8374.0000,10.0000,3726802042.5404
8375.0000,10.0000,3726894190.1672
8376.0000,10.0000,3726986337.7940
8377.0000,10.0000,3727078485.4208
8378.0000,10.0000,3727170633.0476
8379.0000,10.0000,3727262780.6744
8380.0000,10.0000,3727354928.3012
8381.0000,10.0000,3727447075.9280
8382.0000,10.0000,3727539223.5548
8383.0000,10.0000,3727631371.1816
8384.0000,10.0000,3727723518.8084
8385.0000,10.0000,3727815666.4352
8386.0000,10.0000,3727907814.0620
8387.0000,10.0000,3727999961.6888
8388.0000,10.0000,3728092109.3156
8389.0000,10.0000,3728184256.9424
8390.0000,10.0000,3728276404.5692
8391.0000,10.0000,3728368552.1960
8392.0000,10.0000,3728460699.8228
8393.0000,10.0000,3728552847.4496
8394.0000,10.0000,3728644995.0764
8395.0000,10.0000,3728737142.7032
8396.0000,10.0000,3728829290.3300
8397.0000,10.0000,3728921437.9568
8398.0000,10.0000,3729013585.5836
8399.0000,10.0000,3729105733.2104
8400.0000,10.0000,3729197880.8372
8401.0000,10.0000,3729290028.4640
8402.0000,10.0000,3729382176.0908
8403.0000,10.0000,3729474323.7176
8404.0000,10.0000,3729566471.3444
8405.0000,10.0000,3729658618.9712
8406.0000,10.0000,3729750766.5980
8407.0000,10.0000,3729842914.2248
8408.0000,10.0000,3729935061.8516
8409.0000,10.0000,3730027209.4784
8410.0000,10.0000,3730119357.1052
8411.0000,10.0000,3730211504.7320
8412.0000,10.0000,3730303652.3588
8413.0000,10.0000,3730395799.9856
8414.0000,10.0000,3730487947.6124
8415.0000,10.0000,3730580095.2392
8416.0000,10.0000,3730672242.8660
8417.0000,10.0000,3730764390.4928
8418.0000,10.0000,3730856538.1196
8419.0000,10.0000,3730948685.7464
8420.0000,10.0000,3731040833.3732
8421.0000,10.0000,3731132981.0000
8422.0000,10.0000,3731225128.6268
8423.0000,10.0000,3731317276.2536
8424.0000,10.0000,3731409423.8804
8425.0000,10.0000,3731501571.5072
8426.0000,10.0000,3731593719.1340
8427.0000,10.0000,3731685866.7608
8428.0000,10.0000,3731778014.3876
8429.0000,10.0000,3731870162.0144
8430.0000,10.0000,3731962309.6412
8431.0000,10.0000,3732054457.2680
8432.0000,10.0000,3732146604.8948
8433.0000,10.0000,3732238752.5216
8434.0000,10.0000,3732330900.1484
8435.0000,10.0000,3732423047.7752
8436.0000,10.0000,3732515195.4020
8437.0000,10.0000,3732607343.0288
8438.0000,10.0000,3732699490.6556
8439.0000,10.0000,3732791638.2824
8440.0000,10.0000,3732883785.9092
8441.0000,10.0000,3732975933.5360
8442.0000,10.0000,3733068081.1628
8443.0000,10.0000,3733160228.7896
8444.0000,10.0000,3733252376.4164
8445.0000,10.0000,3733344524.0432
8446.0000,10.0000,3733436671.6700
8447.0000,10.0000,3733528819.2968
8448.0000,10.0000,3733620966.9236
8449.0000,10.0000,3733713114.5504
8450.0000,10.0000,3733805262.1772
8451.0000,10.0000,3733897409.8040
8452.0000,10.0000,3733989557.4308
8453.0000,10.0000,3734081705.0576
8454.0000,10.0000,3734173852.6844
8455.0000,10.0000,3734266000.3112
8456.0000,10.0000,3734358147.9380
8457.0000,10.0000,3734450295.5648
8458.0000,10.0000,3734542443.1916
8459.0000,10.0000,3734634590.8184
8460.0000,10.0000,3734726738.4452
8461.0000,10.0000,3734818886.0720
8462.0000,10.0000,3734911033.6988
8463.0000,10.0000,3735003181.3256
8464.0000,10.0000,3735095328.9524
8465.0000,10.0000,3735187476.5792
8466.0000,10.0000,3735279624.2060
8467.0000,10.0000,3735371771.8328
8468.0000,10.0000,3735463919.4596
8469.0000,10.0000,3735556067.0864
8470.0000,10.0000,3735648214.7132
8471.0000,10.0000,3735740362.3400
8472.0000,10.0000,3735832509.9668
8473.0000,10.0000,3735924657.5936
